Trial,Strategy,Threshold_Dist,Seed_Fraction,Step,Adoption_Fraction,Final_Fraction,TimeToConverge,SeedsCount
0,Degree,Fixed_0.2,0.01,24,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,25,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,26,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,27,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,28,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,29,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,30,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,31,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,32,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,33,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,34,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,35,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,36,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,37,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,38,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,39,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,40,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,41,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,42,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,43,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,44,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,45,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,46,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,47,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,48,0.9955939372576665,0.9955939372576665,9,113
0,Degree,Fixed_0.2,0.01,49,0.9955939372576665,0.9955939372576665,9,113
0,Betweenness,Fixed_0.2,0.01,0,0.009957701797673598,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,1,0.08741628480789566,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,2,0.20408882622488544,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,3,0.4376101515685583,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,4,0.6806485724356715,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,5,0.8243743390905887,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,6,0.9239513570673247,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,7,0.9534719774409588,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,8,0.9725942897426859,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,9,0.9929502996122664,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,10,0.9955058160028198,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,11,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,12,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,13,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,14,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,15,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,16,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,17,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,18,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,19,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,20,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,21,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,22,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,23,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,24,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,25,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,26,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,27,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,28,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,29,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,30,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,31,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,32,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,33,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,34,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,35,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,36,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,37,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,38,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,39,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,40,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,41,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,42,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,43,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,44,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,45,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,46,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,47,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,48,0.9955939372576665,0.9955939372576665,11,113
0,Betweenness,Fixed_0.2,0.01,49,0.9955939372576665,0.9955939372576665,11,113
1,Random,Fixed_0.2,0.01,0,0.009957701797673598,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,1,0.011103278110680296,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,2,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,3,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,4,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,5,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,6,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,7,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,8,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,9,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,10,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,11,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,12,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,13,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,14,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,15,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,16,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,17,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,18,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,19,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,20,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,21,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,22,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,23,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,24,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,25,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,26,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,27,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,28,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,29,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,30,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,31,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,32,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,33,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,34,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,35,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,36,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,37,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,38,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,39,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,40,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,41,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,42,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,43,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,44,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,45,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,46,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,47,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,48,0.011279520620373634,0.011279520620373634,2,113
1,Random,Fixed_0.2,0.01,49,0.011279520620373634,0.011279520620373634,2,113
1,Degree,Fixed_0.2,0.01,0,0.009957701797673598,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,1,0.1288332745858301,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,2,0.3142403947832217,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,3,0.5710257314064152,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,4,0.8211138526612619,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,5,0.9190165667959111,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,6,0.959287980260839,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,7,0.9820232640112795,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,8,0.9937433909058865,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,9,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,10,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,11,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,12,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,13,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,14,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,15,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,16,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,17,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,18,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,19,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,20,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,21,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,22,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,23,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,24,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,25,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,26,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,27,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,28,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,29,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,30,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,31,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,32,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,33,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,34,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,35,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,36,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,37,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,38,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,39,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,40,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,41,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,42,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,43,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,44,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,45,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,46,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,47,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,48,0.9955939372576665,0.9955939372576665,9,113
1,Degree,Fixed_0.2,0.01,49,0.9955939372576665,0.9955939372576665,9,113
1,Betweenness,Fixed_0.2,0.01,0,0.009957701797673598,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,1,0.08741628480789566,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,2,0.20408882622488544,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,3,0.4376101515685583,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,4,0.6806485724356715,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,5,0.8243743390905887,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,6,0.9239513570673247,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,7,0.9534719774409588,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,8,0.9725942897426859,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,9,0.9929502996122664,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,10,0.9955058160028198,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,11,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,12,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,13,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,14,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,15,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,16,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,17,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,18,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,19,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,20,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,21,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,22,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,23,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,24,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,25,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,26,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,27,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,28,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,29,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,30,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,31,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,32,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,33,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,34,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,35,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,36,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,37,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,38,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,39,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,40,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,41,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,42,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,43,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,44,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,45,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,46,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,47,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,48,0.9955939372576665,0.9955939372576665,11,113
1,Betweenness,Fixed_0.2,0.01,49,0.9955939372576665,0.9955939372576665,11,113
2,Random,Fixed_0.2,0.01,0,0.009957701797673598,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,1,0.011543884384913642,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,2,0.011984490659146986,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,3,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,4,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,5,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,6,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,7,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,8,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,9,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,10,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,11,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,12,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,13,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,14,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,15,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,16,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,17,0.012160733168840324,0.012160733168840324,3,113
2,Random,Fixed_0.2,0.01,18,0.012160733168840324,0.012160733168840324,3,113
